time,latitude,longitude,distanceinmeters,heartrate,HHMMSS,meters,seconds,mph
2021-05-18T22:33:21.000Z,32.88348983041942,-117.1378933545202,5446.0400390625,63,22:33:21.000Z,45.08984375,9,11.207331163194446
2021-05-18T22:33:23.000Z,32.88362410850823,-117.13789603672922,5460.77978515625,64,22:33:23.000Z,14.73974609375,2,16.486406005859376
2021-05-18T22:33:28.000Z,32.88411922752857,-117.13791598565876,5515.6298828125,64,22:33:28.000Z,54.85009765625,5,24.53993369140625
2021-05-18T22:33:31.000Z,32.88443572819233,-117.13791338726878,5550.740234375,70,22:33:31.000Z,35.1103515625,3,26.180618815104168
2021-05-18T22:33:32.000Z,32.88453983142972,-117.13791280053556,5562.27978515625,70,22:33:32.000Z,11.53955078125,1,25.81397509765625
2021-05-18T22:33:37.000Z,32.88503327406943,-117.13791355490685,5617.009765625,71,22:33:37.000Z,54.72998046875,5,24.486193261718753
2021-05-18T22:33:42.000Z,32.885507103055716,-117.13791883550584,5669.56005859375,70,22:33:42.000Z,52.55029296875,5,23.51100107421875
2021-05-18T22:33:48.000Z,32.88597397506237,-117.13792528957129,5721.31982421875,69,22:33:48.000Z,51.759765625,6,19.297765950520834
2021-05-18T22:33:53.000Z,32.88650329224765,-117.1379123814404,5780.0400390625,69,22:33:53.000Z,58.72021484375,5,26.27142412109375
2021-05-18T22:33:58.000Z,32.88700729608536,-117.13791120797396,5835.93994140625,71,22:33:58.000Z,55.89990234375,5,25.00961630859375
2021-05-18T22:34:03.000Z,32.887465953826904,-117.1379279717803,5886.7998046875,72,22:34:03.000Z,50.85986328125,5,22.754702832031253
2021-05-18T22:34:08.000Z,32.88762764073908,-117.1378573961556,5907.8701171875,69,22:34:08.000Z,21.0703125,5,9.4268578125
2021-05-18T22:34:12.000Z,32.88763493299484,-117.13759185746312,5932.72021484375,72,22:34:12.000Z,24.85009765625,4,13.897417114257813
2021-05-18T22:34:18.000Z,32.88761330768466,-117.13701006956398,5987.18017578125,74,22:34:18.000Z,54.4599609375,6,20.30448876953125
2021-05-18T22:34:23.000Z,32.88759084418416,-117.13644881732762,6039.72998046875,71,22:34:23.000Z,52.5498046875,5,23.510782617187502
2021-05-18T22:34:28.000Z,32.887577433139086,-117.13585604913533,6095.2099609375,72,22:34:28.000Z,55.47998046875,5,24.82174326171875
2021-05-18T22:34:30.000Z,32.88757475093007,-117.13561691343784,6117.58984375,69,22:34:30.000Z,22.3798828125,2,25.031898925781253
2021-05-18T22:34:34.000Z,32.887558825314045,-117.1351321041584,6162.990234375,65,22:34:34.000Z,45.400390625,4,25.39016845703125
2021-05-18T22:34:39.000Z,32.88756444118917,-117.13452483527362,6219.81005859375,65,22:34:39.000Z,56.81982421875,5,25.42118935546875
2021-05-18T22:34:44.000Z,32.887560836970806,-117.13393433019519,6275.06982421875,64,22:34:44.000Z,55.259765625,5,24.723219140625
2021-05-18T22:34:50.000Z,32.8875679615885,-117.1333759278059,6327.330078125,63,22:34:50.000Z,52.26025390625,6,19.484364664713542
2021-05-18T22:34:56.000Z,32.88755865767598,-117.13283135555685,6378.2998046875,65,22:34:56.000Z,50.9697265625,6,19.00321305338542
2021-05-18T22:35:02.000Z,32.88756703957915,-117.13223925791681,6433.72021484375,65,22:35:02.000Z,55.42041015625,6,20.662576253255207
2021-05-18T22:35:11.000Z,32.88756310008466,-117.1316575538367,6488.14013671875,63,22:35:11.000Z,54.419921875,9,13.526373914930556
2021-05-18T22:35:13.000Z,32.88756251335144,-117.13151715695858,6501.27978515625,67,22:35:13.000Z,13.1396484375,2,14.696696777343751
2021-05-18T22:35:19.000Z,32.88757475093007,-117.13111616671085,6538.97998046875,71,22:35:19.000Z,37.7001953125,6,14.055889485677085
2021-05-18T22:35:35.000Z,32.88759637624025,-117.1310985647142,6542.72998046875,68,22:35:35.000Z,3.75,16,0.524296875
2021-05-18T22:35:37.000Z,32.88759637624025,-117.1310985647142,6542.72998046875,77,22:35:37.000Z,0.0,2,0.0
2021-05-18T22:35:39.000Z,32.88759637624025,-117.1310985647142,6542.72998046875,83,22:35:39.000Z,0.0,2,0.0
2021-05-18T22:35:41.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,86,22:35:41.000Z,0.4501953125,2,0.50354345703125
2021-05-18T22:35:50.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,90,22:35:50.000Z,0.0,9,0.0
2021-05-18T22:35:52.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,93,22:35:52.000Z,0.0,2,0.0
2021-05-18T22:35:55.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,96,22:35:55.000Z,0.0,3,0.0
2021-05-18T22:36:00.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,93,22:36:00.000Z,0.0,5,0.0
2021-05-18T22:36:01.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,90,22:36:01.000Z,0.0,1,0.0
2021-05-18T22:36:11.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,97,22:36:11.000Z,0.0,10,0.0
2021-05-18T22:36:12.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,94,22:36:12.000Z,0.0,1,0.0
2021-05-18T22:36:14.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,91,22:36:14.000Z,0.0,2,0.0
2021-05-18T22:36:31.000Z,32.88759578950703,-117.13109294883907,6543.18017578125,88,22:36:31.000Z,0.0,17,0.0
2021-05-18T22:36:42.000Z,32.88759780116379,-117.13106126524508,6545.97021484375,85,22:36:42.000Z,2.7900390625,11,0.567392489346591
2021-05-18T22:36:44.000Z,32.88766250945628,-117.13101382367313,6554.4599609375,85,22:36:44.000Z,8.48974609375,2,9.495781005859376
2021-05-18T22:36:50.000Z,32.888196436688304,-117.13097099214792,6613.93994140625,83,22:36:50.000Z,59.47998046875,6,22.176119384765627
2021-05-18T22:36:55.000Z,32.88872441276908,-117.13096822611988,6672.5,81,22:36:55.000Z,58.56005859375,5,26.199770214843753
2021-05-18T22:36:56.000Z,32.888800436630845,-117.13096931576729,6680.93017578125,74,22:36:56.000Z,8.43017578125,1,18.85830322265625
2021-05-18T22:37:14.000Z,32.88896815851331,-117.13098951615393,6699.9501953125,72,22:37:14.000Z,19.02001953125,18,2.363765760633681
