time,latitude,longitude,mph,Transport
2021-05-19T00:13:17.000Z,32.88378939963877,-117.13003171607852,27.313791845703125,2.0
2021-05-19T00:13:18.000Z,32.883795937523246,-117.12972829118371,63.4639521484375,2.0
2021-05-19T00:13:21.000Z,32.88379778154194,-117.12942025624216,21.489982259114583,2.0
2021-05-19T00:13:22.000Z,32.88379920646548,-117.12926200591028,33.13010107421875,2.0
2021-05-19T00:13:26.000Z,32.88381228223443,-117.1286077145487,34.24846453857422,2.0
2021-05-19T00:13:30.000Z,32.88381664082408,-117.1279435325414,34.76293084716797,2.0
2021-05-19T00:13:34.000Z,32.88380599580705,-117.12732662446797,32.29108953857422,2.0
2021-05-19T00:13:38.000Z,32.88378696888685,-117.12677425704896,28.93012811279297,2.0
2021-05-19T00:13:41.000Z,32.88378185592592,-117.12638550437987,27.14219384765625,2.0
2021-05-19T00:13:46.000Z,32.883776826784015,-117.12578192353249,25.269143261718753,1.0
2021-05-19T00:13:49.000Z,32.88378085009754,-117.12553516030312,17.21750887044271,2.0
2021-05-19T00:13:56.000Z,32.8837862983346,-117.12493644095957,17.908717320033485,2.0
2021-05-19T00:13:59.000Z,32.883782191202044,-117.12458280846477,24.66671158854167,2.0
2021-05-19T00:14:04.000Z,32.88378772325814,-117.12395148351789,26.436905322265627,2.0
2021-05-19T00:14:09.000Z,32.88377615623176,-117.12330942973495,26.897631201171876,2.0
2021-05-19T00:14:13.000Z,32.88369786925614,-117.12275111116469,29.64025,2.0
2021-05-19T00:14:17.000Z,32.883519753813744,-117.12223126552999,29.427800537109377,2.0
2021-05-19T00:14:22.000Z,32.883250527083874,-117.12177730165422,23.296148583984376,1.0
2021-05-19T00:14:25.000Z,32.88309286348522,-117.12159482762218,18.20912174479167,1.0
2021-05-19T00:14:34.000Z,32.882753647863865,-117.12123189121485,12.591802598741321,2.0
2021-05-19T00:14:41.000Z,32.882544016465545,-117.12102234363556,9.711819405691964,2.0
2021-05-19T00:14:53.000Z,32.88223405368626,-117.12070676498115,8.44650457763672,2.0
